customer_id,age,gender,location,tenure_months,contract_type,monthly_recharge,data_usage_gb,call_minutes,num_services,num_complaints,support_calls,payment_method,paperless_billing,sentiment_score,churn
CUST01439,69,Female,Suburban,10,Two Year,74.89,1.64,467.0,1,0,0,Bank Transfer,1,-0.141,0
CUST01440,42,Male,Suburban,66,Two Year,85.8,7.33,353.0,3,0,5,Credit Card,1,0.295,0
CUST01441,43,Female,Rural,8,Two Year,104.6,0.75,71.0,1,1,4,Credit Card,0,-0.643,1
CUST01442,28,Male,Urban,35,Month-to-Month,26.63,0.12,351.0,5,0,1,Credit Card,1,-0.056,1
CUST01443,55,Male,Urban,39,One Year,97.81,14.27,51.0,4,1,2,Cash,1,-0.441,0
CUST01444,19,Female,Urban,18,Month-to-Month,74.33,15.78,221.0,4,1,2,Cash,1,,1
CUST01445,24,Female,Urban,25,One Year,92.01,1.19,324.0,5,0,0,Credit Card,1,0.535,0
CUST01446,35,Male,Urban,32,Month-to-Month,47.02,0.04,459.0,2,0,0,Bank Transfer,1,0.546,0
CUST01447,44,Female,Suburban,34,Month-to-Month,45.89,4.15,166.0,1,1,1,E-Wallet,1,-0.232,0
CUST01448,51,Female,Rural,11,One Year,73.48,4.18,282.0,4,1,2,Credit Card,1,-0.117,0
CUST01449,44,Female,Rural,2,Month-to-Month,89.4,11.28,500.0,5,1,0,Bank Transfer,1,0.344,0
CUST01450,34,Male,Urban,10,Month-to-Month,34.21,1.42,366.0,4,0,4,E-Wallet,1,-0.112,1
CUST01451,60,Female,Rural,23,Month-to-Month,55.03,0.84,35.0,4,1,1,E-Wallet,0,-0.365,0
CUST01452,61,Female,Urban,15,Month-to-Month,35.06,3.83,527.0,5,1,4,E-Wallet,0,,1
CUST01453,68,Female,Urban,12,Month-to-Month,75.45,3.32,595.0,3,0,1,Credit Card,1,0.007,0
CUST01454,71,Male,Rural,17,Month-to-Month,114.84,5.06,254.0,4,1,0,Credit Card,1,0.062,0
CUST01455,41,Female,Suburban,18,Month-to-Month,56.62,8.66,199.0,4,0,1,Cash,1,0.239,0
CUST01456,42,Male,Urban,14,Month-to-Month,84.61,3.28,30.0,2,1,2,Credit Card,1,-0.117,1
CUST01457,24,Female,Urban,62,Two Year,68.04,0.65,577.0,3,2,0,Bank Transfer,0,-0.52,1
CUST01458,69,Male,Urban,15,Month-to-Month,74.22,3.65,485.0,2,0,2,Credit Card,1,-0.173,1
CUST01459,23,Female,Suburban,12,Month-to-Month,50.09,1.87,,5,1,1,Credit Card,1,0.26,0
CUST01460,70,Female,Urban,16,Month-to-Month,81.37,2.41,252.0,1,0,1,Credit Card,1,0.387,1
CUST01461,41,Male,Rural,44,Two Year,59.97,12.82,493.0,5,0,1,Credit Card,0,0.076,0
CUST01462,50,Male,Urban,43,One Year,109.79,3.24,233.0,3,1,3,E-Wallet,0,-0.123,0
CUST01463,66,Male,Urban,34,Month-to-Month,52.23,,106.0,5,1,1,Credit Card,0,0.485,0
CUST01464,46,Female,Urban,57,One Year,89.47,2.34,580.0,3,1,2,Bank Transfer,1,-0.079,0
CUST01465,60,Female,Suburban,8,One Year,114.34,1.04,335.0,2,1,0,Cash,1,0.047,0
CUST01466,39,Female,Urban,34,One Year,94.72,0.58,52.0,4,1,2,Cash,0,0.561,0
CUST01467,43,Female,Suburban,36,One Year,42.44,4.98,,5,2,1,Bank Transfer,1,0.178,1
CUST01468,45,Male,Rural,71,Two Year,40.07,3.96,259.0,5,0,0,Credit Card,0,0.044,0
CUST01469,67,Female,Rural,50,Two Year,76.33,2.75,,4,1,1,Credit Card,1,0.428,0
CUST01470,38,Female,Suburban,27,One Year,66.55,2.2,209.0,5,1,3,E-Wallet,0,-0.168,0
CUST01471,66,Female,Rural,18,Month-to-Month,77.89,1.56,465.0,5,1,1,Cash,0,-0.42,1
CUST01472,24,Female,Suburban,26,One Year,94.88,0.37,41.0,1,1,1,Credit Card,1,,0
CUST01473,34,Female,Suburban,22,Two Year,67.18,1.42,352.0,1,1,1,E-Wallet,0,-0.284,0
CUST01474,37,Female,Urban,20,Month-to-Month,49.28,7.29,258.0,4,1,1,Credit Card,1,-0.204,0
CUST01475,58,Female,Urban,41,Two Year,70.19,6.12,336.0,2,0,1,Credit Card,0,0.097,0
CUST01476,66,Male,Urban,15,Month-to-Month,102.98,14.35,394.0,5,1,2,Bank Transfer,0,0.765,0
CUST01477,37,Female,Urban,17,Month-to-Month,65.89,4.27,104.0,5,2,1,Credit Card,0,-0.631,1
CUST01478,71,Female,Urban,38,Two Year,118.79,3.23,123.0,2,0,1,E-Wallet,0,0.009,0
CUST01479,39,Female,Rural,12,Month-to-Month,87.13,1.4,98.0,5,1,1,Bank Transfer,0,-0.137,0
CUST01480,45,Female,Urban,28,Month-to-Month,84.75,0.32,5.0,2,1,5,Credit Card,1,0.011,0
CUST01481,57,Male,Urban,35,Month-to-Month,51.37,3.85,266.0,4,0,2,Bank Transfer,1,0.172,0
CUST01482,66,Male,Suburban,8,Month-to-Month,61.87,2.68,42.0,4,0,1,Credit Card,1,-0.017,1
CUST01483,24,Male,Urban,27,Month-to-Month,78.06,5.69,268.0,2,2,2,E-Wallet,0,-0.05,0
CUST01484,18,Male,Urban,22,Month-to-Month,64.26,2.12,550.0,2,1,2,Bank Transfer,1,0.493,0
CUST01485,49,Male,Urban,24,Month-to-Month,96.53,16.95,194.0,3,2,3,Cash,1,-0.999,0
CUST01486,30,Male,Urban,19,Two Year,70.33,2.03,323.0,1,0,2,Credit Card,0,-0.073,1
CUST01487,47,Female,Urban,42,Two Year,50.25,1.62,64.0,1,0,0,E-Wallet,0,0.505,0
CUST01488,40,Male,Suburban,22,Month-to-Month,73.82,8.19,200.0,5,1,1,Credit Card,1,-0.493,0
CUST01489,68,Male,Suburban,64,One Year,56.97,2.01,241.0,5,0,0,Bank Transfer,1,0.238,0
CUST01490,73,Female,Urban,14,Month-to-Month,83.13,8.19,6.0,2,2,3,Credit Card,1,0.158,0
CUST01491,36,Male,Urban,25,Month-to-Month,,0.11,218.0,2,0,1,Bank Transfer,1,0.499,0
CUST01492,49,Female,Urban,3,Month-to-Month,112.47,4.72,2.0,1,0,0,Bank Transfer,0,0.508,0
CUST01493,47,Female,Suburban,43,Two Year,29.05,0.3,463.0,5,2,1,Credit Card,0,0.049,0
CUST01494,46,Male,Urban,6,Two Year,58.14,0.64,304.0,1,2,1,E-Wallet,1,-0.12,0
CUST01495,66,Female,Urban,19,Month-to-Month,71.09,4.82,313.0,4,0,2,E-Wallet,1,0.065,0
CUST01496,62,Male,Suburban,33,Month-to-Month,54.47,1.37,477.0,1,1,1,Credit Card,1,0.386,0
CUST01497,46,Male,Urban,30,Month-to-Month,10.24,0.95,410.0,1,3,3,E-Wallet,1,-0.79,1
CUST01498,47,Female,Urban,12,Month-to-Month,,6.47,497.0,2,1,1,Credit Card,1,-0.065,0
CUST01499,33,Female,Urban,36,One Year,85.8,11.69,533.0,5,1,0,E-Wallet,1,-0.612,0
CUST01500,57,Male,Rural,34,Month-to-Month,36.22,1.06,356.0,4,2,0,Bank Transfer,1,,1
CUST01501,36,Female,Rural,8,One Year,39.8,1.53,70.0,1,0,2,Credit Card,0,0.231,1
CUST01502,35,Female,Suburban,29,Month-to-Month,30.8,5.01,12.0,1,1,2,Bank Transfer,1,-0.039,0
CUST01503,18,Male,Urban,66,Two Year,63.96,6.76,405.0,2,0,0,Bank Transfer,1,0.67,0
CUST01504,31,Male,Suburban,11,One Year,104.33,28.34,516.0,3,0,1,Bank Transfer,1,0.075,0
CUST01505,68,Female,Rural,34,Month-to-Month,60.27,1.28,21.0,5,1,3,Bank Transfer,0,-0.259,0
CUST01506,64,Male,Rural,66,One Year,56.11,3.25,308.0,5,0,1,E-Wallet,0,0.034,0
CUST01507,67,Male,Urban,51,Two Year,91.73,0.58,,5,0,1,Credit Card,0,,0
CUST01508,19,Male,Suburban,9,Month-to-Month,75.57,1.61,548.0,1,2,0,Credit Card,1,0.419,1
CUST01509,71,Male,Urban,18,Month-to-Month,66.12,0.18,30.0,1,1,1,Bank Transfer,0,-0.924,1
CUST01510,45,Male,Urban,36,Two Year,85.97,0.95,,1,0,2,Bank Transfer,0,0.005,0
CUST01511,66,Male,Suburban,4,Month-to-Month,23.46,2.83,220.0,3,1,2,Credit Card,1,-0.19,0
CUST01512,67,Male,Urban,6,Month-to-Month,79.42,0.72,358.0,1,1,1,Credit Card,1,-0.853,0
CUST01513,47,Female,Rural,33,Month-to-Month,99.73,8.81,592.0,5,1,4,Credit Card,1,-0.2,1
CUST01514,55,Male,Urban,36,Two Year,36.73,4.96,382.0,5,1,1,Bank Transfer,1,,0
CUST01515,68,Female,Suburban,53,One Year,58.37,0.11,517.0,2,1,0,Credit Card,0,-0.126,1
CUST01516,21,Female,Rural,48,Two Year,18.94,8.37,336.0,3,0,1,Bank Transfer,0,-0.191,0
CUST01517,18,Female,Rural,22,Month-to-Month,56.85,15.15,,4,0,4,Bank Transfer,1,0.065,0
CUST01518,25,Male,Urban,23,Month-to-Month,51.56,2.79,563.0,1,0,3,Bank Transfer,1,-0.317,0
CUST01519,46,Male,Urban,53,One Year,110.35,1.51,157.0,4,0,1,E-Wallet,1,-0.087,1
CUST01520,72,Female,Suburban,33,One Year,56.16,1.22,12.0,1,0,1,Bank Transfer,0,0.17,0
CUST01521,56,Male,Urban,29,Month-to-Month,75.09,0.37,185.0,3,2,0,Bank Transfer,0,0.209,1
CUST01522,20,Female,Rural,5,Month-to-Month,101.29,2.71,308.0,3,0,1,Bank Transfer,1,0.414,0
CUST01523,49,Male,Rural,25,Month-to-Month,13.07,0.21,147.0,5,1,3,E-Wallet,1,0.146,1
CUST01524,27,Male,Urban,19,One Year,70.87,2.8,54.0,3,1,0,Credit Card,0,0.835,0
CUST01525,27,Female,Urban,39,Two Year,40.01,1.16,570.0,4,1,1,Bank Transfer,1,0.176,0
CUST01526,36,Female,Urban,61,One Year,40.61,2.59,509.0,4,0,2,Credit Card,0,-0.219,0
CUST01527,63,Female,Rural,34,Two Year,,2.17,585.0,3,1,1,Credit Card,0,-0.225,0
CUST01528,51,Male,Urban,20,Month-to-Month,55.28,1.46,,4,0,0,Credit Card,0,-0.043,1
CUST01529,50,Female,Urban,71,Two Year,,2.38,,1,0,0,Bank Transfer,0,0.246,0
CUST01530,40,Male,Urban,45,Two Year,,2.57,85.0,2,1,1,E-Wallet,1,-0.165,0
CUST01531,72,Male,Suburban,27,Month-to-Month,91.72,7.18,291.0,5,3,0,Credit Card,1,-0.827,1
CUST01532,45,Male,Urban,37,Two Year,79.66,4.38,263.0,2,2,5,Credit Card,0,-0.08,0
CUST01533,49,Female,Urban,5,Month-to-Month,135.48,2.27,267.0,4,0,0,E-Wallet,0,0.698,0
CUST01534,67,Female,Rural,58,Two Year,72.17,9.43,224.0,5,2,1,Credit Card,1,-0.178,0
CUST01535,24,Female,Rural,54,Two Year,82.5,5.64,215.0,2,2,2,E-Wallet,0,-0.701,0
CUST01536,46,Male,Suburban,6,One Year,98.94,0.31,230.0,2,0,0,Credit Card,0,0.349,0
CUST01537,25,Male,Urban,44,One Year,37.93,0.67,176.0,4,1,0,Credit Card,0,-0.195,0
CUST01538,18,Female,Urban,2,Month-to-Month,98.36,0.34,562.0,5,2,4,Bank Transfer,0,0.114,1
CUST01539,74,Male,Suburban,23,Month-to-Month,42.99,1.54,516.0,5,0,1,E-Wallet,1,-0.228,0
CUST01540,72,Male,Urban,13,Month-to-Month,78.15,2.29,512.0,2,0,3,E-Wallet,1,0.413,0
CUST01541,20,Female,Rural,22,One Year,90.35,2.81,103.0,5,0,1,Bank Transfer,1,0.505,0
CUST01542,41,Female,Suburban,34,One Year,18.77,7.63,100.0,5,1,2,E-Wallet,1,0.309,0
CUST01543,40,Female,Urban,9,Two Year,57.11,0.07,304.0,1,2,2,Bank Transfer,1,-0.221,0
CUST01544,25,Male,Rural,12,Month-to-Month,64.55,2.24,350.0,4,3,2,E-Wallet,0,-0.682,1
CUST01545,71,Male,Rural,48,Two Year,,2.12,450.0,4,1,1,E-Wallet,1,0.957,0
CUST01546,74,Male,Urban,17,Two Year,74.59,11.79,268.0,1,2,1,Cash,0,-0.601,0
CUST01547,64,Male,Suburban,55,One Year,108.66,1.1,371.0,2,0,1,Credit Card,1,0.537,0
CUST01548,54,Male,Urban,10,Month-to-Month,42.0,0.52,37.0,3,0,3,Credit Card,0,0.157,0
CUST01549,20,Female,Urban,23,Month-to-Month,95.92,0.61,62.0,2,0,1,Credit Card,0,0.387,0
CUST01550,68,Male,Urban,15,Month-to-Month,78.54,2.94,504.0,1,1,2,Bank Transfer,1,0.085,0
CUST01551,50,Male,Suburban,33,One Year,32.36,1.98,264.0,5,0,4,E-Wallet,0,-0.333,0
CUST01552,45,Male,Rural,15,One Year,55.83,5.61,534.0,1,0,2,Credit Card,1,-0.337,0
CUST01553,64,Female,Suburban,57,Two Year,72.73,1.56,78.0,4,1,0,Bank Transfer,0,,0
CUST01554,25,Female,Urban,32,Month-to-Month,105.93,0.55,184.0,5,1,1,Bank Transfer,1,-0.178,0
CUST01555,51,Female,Suburban,5,Month-to-Month,86.29,1.96,494.0,2,0,1,E-Wallet,1,0.349,0
CUST01556,52,Male,Urban,26,One Year,49.09,8.58,570.0,5,0,6,Credit Card,0,-0.275,0
CUST01557,49,Female,Rural,59,Two Year,76.13,2.08,369.0,4,3,1,Cash,1,-1.0,0
CUST01558,41,Female,Urban,54,Two Year,10.0,7.17,330.0,1,2,2,Credit Card,0,0.067,0
CUST01559,31,Female,Urban,27,Two Year,88.82,1.86,439.0,2,2,1,Cash,1,-0.865,0
CUST01560,49,Male,Urban,13,Month-to-Month,47.1,1.32,237.0,3,0,4,Credit Card,0,0.292,1
CUST01561,73,Female,Suburban,41,One Year,39.85,5.96,291.0,3,1,4,Credit Card,1,-0.451,0
CUST01562,63,Male,Urban,26,Two Year,58.38,0.94,425.0,1,2,3,Bank Transfer,0,0.137,0
CUST01563,60,Male,Suburban,34,Month-to-Month,35.11,1.05,294.0,2,1,2,E-Wallet,1,-0.26,1
CUST01564,33,Female,Urban,4,Month-to-Month,61.33,0.2,499.0,2,0,5,Credit Card,1,-0.654,1
CUST01565,21,Male,Urban,3,Month-to-Month,92.59,0.83,555.0,5,0,0,Credit Card,1,0.284,0
CUST01566,69,Female,Urban,10,Month-to-Month,16.89,1.9,591.0,1,0,1,Cash,0,-0.086,0
CUST01567,54,Male,Rural,49,One Year,64.45,2.04,36.0,5,2,2,E-Wallet,1,0.024,0
CUST01568,71,Female,Rural,34,Month-to-Month,62.32,2.18,525.0,1,1,4,Credit Card,1,-0.018,0
CUST01569,38,Female,Urban,19,Month-to-Month,79.23,2.61,396.0,4,1,1,Bank Transfer,0,-0.252,0
CUST01570,31,Female,Urban,3,Month-to-Month,61.6,3.39,395.0,1,2,1,Credit Card,1,-0.651,1
CUST01571,48,Male,Urban,56,One Year,90.14,0.84,566.0,5,2,1,Bank Transfer,1,-0.689,0
CUST01572,72,Female,Suburban,17,Month-to-Month,100.46,3.81,21.0,2,2,2,Bank Transfer,1,-0.534,1
CUST01573,65,Male,Urban,31,One Year,92.16,1.64,339.0,1,0,1,Bank Transfer,0,0.795,0
CUST01574,35,Female,Rural,26,Month-to-Month,48.08,5.3,494.0,2,1,0,Bank Transfer,1,-0.008,0
CUST01575,24,Male,Rural,18,Month-to-Month,114.87,3.26,402.0,4,0,2,Credit Card,1,0.579,1
CUST01576,27,Male,Urban,6,Month-to-Month,37.61,3.23,202.0,3,2,0,Bank Transfer,1,-0.792,1
CUST01577,24,Female,Urban,31,Month-to-Month,84.34,4.63,345.0,3,0,2,Cash,1,-0.568,1
CUST01578,50,Female,Rural,29,Month-to-Month,95.29,1.62,14.0,5,1,1,E-Wallet,1,-0.378,1
CUST01579,40,Female,Suburban,9,Month-to-Month,118.53,2.24,29.0,1,0,2,Bank Transfer,1,0.463,1
CUST01580,38,Female,Urban,14,Two Year,91.73,3.5,28.0,4,0,2,Credit Card,1,0.084,0
CUST01581,36,Female,Urban,7,One Year,47.59,2.19,159.0,4,0,2,E-Wallet,1,0.556,0
CUST01582,65,Male,Urban,12,Month-to-Month,89.5,2.35,271.0,2,1,4,E-Wallet,1,0.356,0
CUST01583,36,Female,Urban,24,Month-to-Month,63.2,1.27,419.0,5,0,3,E-Wallet,1,-0.233,1
CUST01584,53,Female,Urban,50,Two Year,94.14,1.36,488.0,4,2,1,Bank Transfer,1,0.084,0
CUST01585,46,Male,Urban,20,One Year,71.4,4.8,175.0,1,0,2,Bank Transfer,1,0.755,0
CUST01586,35,Female,Suburban,29,Month-to-Month,102.3,0.02,230.0,4,1,1,E-Wallet,1,0.413,0
CUST01587,19,Female,Urban,8,One Year,67.3,0.4,,3,0,0,Credit Card,0,-0.338,1
CUST01588,18,Male,Urban,36,One Year,90.07,11.89,466.0,5,0,1,E-Wallet,0,-0.492,0
CUST01589,64,Female,Urban,57,One Year,51.14,0.83,439.0,2,4,2,Credit Card,0,-0.979,0
CUST01590,22,Female,Suburban,17,Month-to-Month,96.16,2.17,55.0,1,1,1,Bank Transfer,1,-0.164,0
CUST01591,37,Female,Rural,11,Month-to-Month,12.92,7.58,330.0,3,2,1,Bank Transfer,1,0.087,1
CUST01592,28,Male,Urban,1,Month-to-Month,84.24,0.0,272.0,4,0,3,Credit Card,1,-0.237,0
CUST01593,59,Female,Urban,58,Two Year,75.8,10.37,20.0,5,1,1,Credit Card,1,,0
CUST01594,19,Male,Rural,61,One Year,70.39,0.22,164.0,5,0,1,E-Wallet,1,-0.183,1
CUST01595,20,Female,Urban,28,Month-to-Month,12.43,0.75,491.0,1,0,1,Credit Card,1,0.388,1
CUST01596,40,Male,Urban,37,Two Year,54.27,0.12,417.0,2,0,2,Credit Card,1,0.017,0
CUST01597,72,Female,Urban,59,Two Year,96.73,2.93,,3,0,2,Bank Transfer,0,0.343,0
CUST01598,29,Male,Urban,42,Two Year,45.58,,266.0,2,0,3,Cash,1,0.004,0
CUST01599,37,Male,Urban,13,Two Year,29.94,7.31,337.0,1,1,0,Credit Card,0,-0.833,0
CUST01600,22,Male,Rural,16,Two Year,39.75,4.08,187.0,1,1,3,Bank Transfer,1,0.104,0
CUST01601,54,Male,Suburban,29,Month-to-Month,,0.82,474.0,3,0,1,Credit Card,1,,0
CUST01602,55,Male,Urban,65,Two Year,78.11,8.15,,5,2,0,E-Wallet,0,-0.534,0
CUST01603,47,Male,Rural,15,Two Year,102.2,5.62,73.0,5,0,2,Cash,0,0.524,1
CUST01604,26,Female,Urban,19,Month-to-Month,84.05,1.24,393.0,3,0,0,Credit Card,0,0.055,1
CUST01605,51,Female,Urban,17,Month-to-Month,44.95,6.54,489.0,2,1,2,Cash,0,-0.59,0
CUST01606,70,Male,Suburban,63,Two Year,112.29,8.39,571.0,3,2,1,E-Wallet,1,-0.495,0
CUST01607,61,Male,Suburban,35,Month-to-Month,51.4,4.79,25.0,5,1,2,Bank Transfer,1,-0.124,1
CUST01608,52,Male,Urban,29,Two Year,45.97,0.42,536.0,2,0,0,E-Wallet,1,-0.228,1
CUST01609,69,Male,Urban,16,Month-to-Month,72.93,16.6,514.0,4,2,2,E-Wallet,0,0.24,0
CUST01610,39,Female,Suburban,21,Month-to-Month,77.01,0.32,256.0,2,0,1,E-Wallet,1,-0.362,0
CUST01611,61,Male,Suburban,12,Month-to-Month,87.51,4.25,279.0,5,0,1,Credit Card,1,0.033,0
CUST01612,41,Female,Suburban,24,Month-to-Month,58.15,0.47,555.0,1,1,1,E-Wallet,1,-0.369,0
CUST01613,34,Female,Urban,7,One Year,101.81,9.43,32.0,2,3,1,Credit Card,0,0.042,0
CUST01614,27,Male,Urban,33,One Year,50.27,1.72,293.0,2,0,0,E-Wallet,1,-0.303,0
CUST01615,47,Male,Urban,21,Month-to-Month,39.16,2.87,307.0,1,0,2,Credit Card,1,0.53,0
CUST01616,73,Female,Urban,8,Month-to-Month,17.59,0.79,290.0,5,2,1,Bank Transfer,1,-0.171,1
CUST01617,63,Female,Rural,28,Month-to-Month,60.73,3.16,303.0,4,1,0,E-Wallet,1,-0.449,0
CUST01618,40,Male,Urban,16,Month-to-Month,87.41,11.18,42.0,4,0,1,Bank Transfer,1,0.109,0
CUST01619,49,Male,Urban,40,One Year,84.4,9.28,555.0,3,1,3,E-Wallet,0,-0.173,0
CUST01620,34,Male,Suburban,15,Month-to-Month,74.23,0.26,598.0,4,0,2,Cash,0,0.434,0
CUST01621,67,Female,Urban,4,Month-to-Month,54.49,1.9,479.0,4,0,3,Credit Card,1,-0.108,0
CUST01622,68,Female,Urban,26,Month-to-Month,97.42,1.24,82.0,2,0,2,Credit Card,1,0.453,1
CUST01623,34,Male,Suburban,15,Month-to-Month,68.27,2.63,203.0,3,2,2,Bank Transfer,0,-0.28,0
CUST01624,31,Female,Rural,32,Month-to-Month,76.06,7.18,137.0,4,1,3,Bank Transfer,1,0.08,0
CUST01625,26,Female,Suburban,4,Month-to-Month,36.91,5.37,82.0,2,2,0,Credit Card,0,-0.552,1
CUST01626,57,Male,Urban,46,Two Year,19.67,1.69,150.0,3,2,3,E-Wallet,0,-0.446,1
CUST01627,19,Male,Suburban,53,Two Year,87.77,1.93,318.0,2,1,2,E-Wallet,1,-0.006,1
CUST01628,62,Female,Suburban,63,Two Year,129.17,4.25,246.0,1,1,1,Credit Card,1,0.033,0
CUST01629,42,Female,Urban,9,Month-to-Month,77.31,0.86,36.0,5,1,0,E-Wallet,1,0.034,0
CUST01630,56,Male,Urban,2,Month-to-Month,87.91,0.43,267.0,5,2,0,Bank Transfer,1,0.637,1
CUST01631,26,Male,Rural,3,Month-to-Month,87.37,1.11,585.0,5,1,1,Credit Card,0,0.23,0
CUST01632,71,Male,Urban,52,One Year,68.08,0.53,114.0,4,0,1,Cash,1,0.541,0
CUST01633,39,Male,Suburban,66,Two Year,27.4,1.74,80.0,5,1,2,Credit Card,1,0.049,0
CUST01634,60,Male,Urban,28,Month-to-Month,84.6,11.09,526.0,5,1,0,Bank Transfer,1,0.263,0
CUST01635,63,Female,Urban,15,Month-to-Month,104.47,0.51,335.0,3,0,1,Bank Transfer,1,0.329,1
CUST01636,21,Female,Urban,57,One Year,79.88,6.82,83.0,3,1,0,Credit Card,1,0.777,0
CUST01637,43,Female,Suburban,53,Two Year,61.12,3.06,153.0,3,0,3,Credit Card,1,0.126,0
CUST01638,46,Female,Urban,37,Two Year,77.41,4.01,,4,2,5,Credit Card,1,-0.117,0
CUST01639,62,Male,Suburban,29,One Year,65.37,0.75,501.0,5,0,1,E-Wallet,1,1.0,0
CUST01640,51,Male,Suburban,8,Two Year,99.89,0.66,447.0,4,0,0,Bank Transfer,0,0.561,0
CUST01641,40,Male,Suburban,8,Month-to-Month,72.6,0.71,272.0,4,1,2,Bank Transfer,1,-0.164,1
CUST01642,54,Female,Rural,45,Two Year,85.39,4.4,506.0,4,0,0,Cash,0,0.006,0
CUST01643,28,Female,Suburban,28,Two Year,95.68,5.51,131.0,4,1,5,Credit Card,0,,0
CUST01644,23,Female,Urban,12,Two Year,85.51,10.12,324.0,4,0,0,E-Wallet,0,0.457,0
CUST01645,35,Male,Rural,35,Month-to-Month,69.06,2.03,350.0,4,0,3,Bank Transfer,0,0.864,0
CUST01646,38,Female,Suburban,1,Month-to-Month,29.74,2.48,82.0,5,1,4,Credit Card,1,0.091,0
CUST01647,59,Male,Urban,24,Month-to-Month,78.51,,125.0,3,0,1,Bank Transfer,1,0.095,0
CUST01648,53,Male,Urban,25,Month-to-Month,90.75,1.26,213.0,2,2,1,E-Wallet,0,-0.372,0
CUST01649,58,Male,Suburban,24,Two Year,27.41,1.59,599.0,2,1,3,Credit Card,1,-0.16,0
CUST01650,55,Male,Urban,25,Month-to-Month,77.99,7.5,461.0,2,1,2,E-Wallet,0,-0.586,1
CUST01651,51,Male,Suburban,14,Month-to-Month,67.77,1.68,104.0,1,0,2,Credit Card,1,0.017,0
CUST01652,34,Male,Urban,20,One Year,10.89,8.13,370.0,3,1,0,Bank Transfer,1,-0.151,0
CUST01653,54,Female,Urban,17,Month-to-Month,75.85,1.46,62.0,5,0,0,Bank Transfer,1,1.0,0
CUST01654,42,Male,Suburban,31,Month-to-Month,102.07,1.66,468.0,4,0,0,Bank Transfer,0,0.671,1
CUST01655,55,Male,Urban,10,Month-to-Month,68.24,3.29,25.0,2,1,2,Cash,0,-0.479,0
CUST01656,29,Female,Urban,61,One Year,15.58,0.44,0.0,3,1,1,Cash,1,-0.628,0
CUST01657,40,Male,Suburban,25,Month-to-Month,76.47,10.21,93.0,5,1,1,Credit Card,0,-0.522,0
CUST01658,70,Female,Urban,21,Two Year,94.93,6.87,451.0,2,0,2,Bank Transfer,0,0.765,0
CUST01659,59,Female,Suburban,34,Month-to-Month,46.19,4.44,11.0,3,1,2,E-Wallet,1,-0.59,1
CUST01660,39,Female,Suburban,21,Two Year,61.49,17.73,297.0,5,1,1,E-Wallet,1,0.644,0
CUST01661,38,Male,Suburban,24,Month-to-Month,58.25,0.06,419.0,3,0,3,Bank Transfer,1,0.246,0
CUST01662,44,Male,Urban,27,Month-to-Month,69.74,2.12,578.0,4,1,1,Credit Card,1,-0.098,0
CUST01663,74,Female,Urban,27,Month-to-Month,57.48,7.82,166.0,3,0,4,E-Wallet,1,-0.358,1
CUST01664,48,Male,Suburban,21,Month-to-Month,100.46,2.27,253.0,3,0,1,Bank Transfer,1,0.756,1
CUST01665,23,Male,Rural,19,Month-to-Month,99.83,0.02,570.0,1,0,2,Bank Transfer,0,0.418,1
CUST01666,44,Female,Suburban,23,Month-to-Month,51.61,0.69,293.0,4,0,0,Credit Card,0,0.66,1
CUST01667,57,Female,Suburban,15,Month-to-Month,100.44,2.28,143.0,3,0,1,Bank Transfer,0,0.141,1
CUST01668,51,Male,Urban,10,One Year,25.5,4.41,208.0,4,0,1,Credit Card,0,0.517,0
CUST01669,29,Female,Urban,35,Month-to-Month,46.45,0.71,225.0,3,1,0,Bank Transfer,0,0.643,0
CUST01670,62,Female,Urban,20,Month-to-Month,82.31,2.38,457.0,4,2,0,Bank Transfer,1,0.038,0
CUST01671,74,Female,Urban,17,One Year,68.94,0.05,283.0,5,0,1,E-Wallet,1,-0.172,0
CUST01672,70,Male,Urban,17,Two Year,70.36,2.6,,2,0,3,Credit Card,1,0.358,0
CUST01673,24,Male,Rural,16,Month-to-Month,76.21,9.05,110.0,1,1,0,Credit Card,0,,0
CUST01674,27,Male,Urban,33,Month-to-Month,54.66,3.63,349.0,2,1,1,E-Wallet,1,0.671,0
CUST01675,62,Female,Urban,55,Two Year,98.09,2.32,332.0,3,0,0,Bank Transfer,1,0.534,0
CUST01676,34,Male,Urban,20,Month-to-Month,84.17,0.71,79.0,3,1,3,Bank Transfer,1,0.341,1
CUST01677,43,Female,Rural,55,Two Year,64.25,0.9,385.0,5,1,2,Cash,1,0.197,0
CUST01678,38,Male,Suburban,3,Month-to-Month,90.0,0.32,403.0,3,0,1,Bank Transfer,1,-0.292,0
CUST01679,45,Male,Suburban,21,Two Year,78.25,5.43,327.0,4,2,2,Credit Card,1,0.032,0
CUST01680,63,Female,Rural,2,Month-to-Month,60.79,0.32,293.0,2,0,3,Bank Transfer,1,0.198,0
CUST01681,19,Male,Urban,69,Two Year,59.73,1.94,493.0,3,2,1,Bank Transfer,1,0.549,1
CUST01682,71,Female,Suburban,26,Month-to-Month,38.14,5.54,183.0,5,0,0,E-Wallet,0,-0.276,1
CUST01683,60,Male,Urban,64,One Year,51.57,4.99,211.0,1,2,2,Credit Card,0,-0.753,0
CUST01684,18,Male,Urban,7,Month-to-Month,62.24,3.45,250.0,2,1,2,Credit Card,0,0.24,0
